order_line_id,message_id,allocation_date,customer_id,product_id,raw_product_text,requested_quantity,unit,requested_quantity_kg,requested_grade,delivery_date,substitution_allowed,notes
O0000772,M000322,2025-01-28,C011,P01,tomato,56.0,kg,56.0,A,2025-01-28,False,synthetic order line
O0000773,M000320,2025-01-28,C009,P02,lettuce,10.0,kg,10.0,B,2025-01-28,True,synthetic order line
O0000774,M000316,2025-01-28,C005,P02,lettuce,17.0,kg,17.0,A,2025-01-28,False,synthetic order line
O0000775,M000321,2025-01-28,C010,P02,lett,21.0,kg,21.0,A,2025-01-28,False,synthetic order line
O0000776,M000322,2025-01-28,C011,P02,lett,18.0,kg,18.0,A,2025-01-28,False,synthetic order line
O0000777,M000317,2025-01-28,C006,P02,lett,1.0,box,4.0,A,2025-01-28,False,synthetic order line
O0000778,M000322,2025-01-28,C011,P03,cucumber,8.0,box,48.0,B,2025-01-28,True,synthetic order line
O0000779,M000313,2025-01-28,C001,P03,cucumbers,11.0,kg,11.0,B,2025-01-28,True,synthetic order line
O0000780,M000314,2025-01-28,C003,P03,cucumber,21.0,kg,21.0,B,2025-01-28,False,synthetic order line
O0000781,M000323,2025-01-28,C012,P04,berries,29.0,kg,29.0,A,2025-01-28,False,synthetic order line
O0000782,M000322,2025-01-28,C011,P04,strawberry,21.0,kg,21.0,B,2025-01-28,True,synthetic order line
O0000783,M000321,2025-01-28,C010,P05,bell pepper,1.0,crate,10.0,A,2025-01-28,False,synthetic order line
O0000784,M000316,2025-01-28,C005,P05,bell pepper,3.0,kg,3.0,B,2025-01-28,True,synthetic order line
O0000785,M000315,2025-01-28,C004,P05,capsicum,27.0,kg,27.0,A,2025-01-28,False,synthetic order line
O0000786,M000319,2025-01-28,C008,P05,peppers,17.0,kg,17.0,A,2025-01-28,False,synthetic order line
O0000787,M000315,2025-01-28,C004,P06,spin,7.0,kg,7.0,B,2025-01-28,False,synthetic order line
O0000788,M000321,2025-01-28,C010,P06,spin,19.0,kg,19.0,A,2025-01-28,False,synthetic order line
O0000789,M000323,2025-01-28,C012,P07,carrots,28.0,kg,28.0,A,2025-01-28,False,synthetic order line
O0000790,M000316,2025-01-28,C005,P07,car,24.0,kg,24.0,B,2025-01-28,True,synthetic order line
O0000791,M000314,2025-01-28,C003,P07,car,18.0,kg,18.0,A,2025-01-28,False,synthetic order line
O0000792,M000316,2025-01-28,C005,P08,brocc,27.0,kg,27.0,A,2025-01-28,False,synthetic order line
O0000793,M000321,2025-01-28,C010,P08,broccoli,10.0,kg,10.0,A,2025-01-28,False,synthetic order line
O0000794,M000318,2025-01-28,C007,P08,broccoli,1.0,box,5.0,A,2025-01-28,False,synthetic order line
O0000795,M000330,2025-01-29,C007,P01,tomatoes,31.0,kg,31.0,B,2025-01-29,False,synthetic order line
O0000796,M000328,2025-01-29,C005,P01,tomato,79.0,kg,79.0,B,2025-01-29,True,synthetic order line
O0000797,M000331,2025-01-29,C008,P01,tomato,10.0,kg,10.0,B,2025-01-29,True,synthetic order line
O0000798,M000331,2025-01-29,C008,P02,lett,5.0,crate,40.0,B,2025-01-29,True,synthetic order line
O0000799,M000329,2025-01-29,C006,P02,lettuces,48.0,kg,48.0,A,2025-01-29,False,synthetic order line
O0000800,M000325,2025-01-29,C002,P03,cucumbers,5.0,crate,60.0,A,2025-01-29,False,synthetic order line
O0000801,M000326,2025-01-29,C003,P03,cucumber,35.0,kg,35.0,A,2025-01-29,False,synthetic order line
O0000802,M000327,2025-01-29,C004,P04,berries,9.0,kg,9.0,A,2025-01-29,False,synthetic order line
O0000803,M000324,2025-01-29,C001,P04,strawberry,2.0,crate,12.0,B,2025-01-29,True,synthetic order line
O0000804,M000326,2025-01-29,C003,P04,berries,5.0,box,15.0,B,2025-01-29,False,synthetic order line
O0000805,M000330,2025-01-29,C007,P04,strawberry,7.0,kg,7.0,A,2025-01-29,True,synthetic order line
O0000806,M000332,2025-01-29,C009,P05,capsicum,3.0,kg,3.0,A,2025-01-29,False,synthetic order line
O0000807,M000328,2025-01-29,C005,P05,peppers,10.0,kg,10.0,B,2025-01-29,False,synthetic order line
O0000808,M000331,2025-01-29,C008,P05,capsicum,1.0,box,5.0,A,2025-01-29,False,synthetic order line
O0000809,M000327,2025-01-29,C004,P05,peppers,15.0,kg,15.0,B,2025-01-29,False,synthetic order line
O0000810,M000330,2025-01-29,C007,P05,capsicum,3.0,kg,3.0,A,2025-01-29,False,synthetic order line
O0000811,M000328,2025-01-29,C005,P06,spinach,2.0,crate,12.0,A,2025-01-29,False,synthetic order line
O0000812,M000326,2025-01-29,C003,P06,leaf spinach,15.0,box,45.0,B,2025-01-29,True,synthetic order line
O0000813,M000325,2025-01-29,C002,P06,spinach,12.0,kg,12.0,A,2025-01-29,False,synthetic order line
O0000814,M000335,2025-01-29,C012,P06,spinach,2.0,crate,12.0,B,2025-01-29,False,synthetic order line
O0000815,M000326,2025-01-29,C003,P07,carrot,1.0,crate,16.0,A,2025-01-29,False,synthetic order line
O0000816,M000325,2025-01-29,C002,P07,car,38.0,kg,38.0,B,2025-01-29,True,synthetic order line
O0000817,M000332,2025-01-29,C009,P07,carrot,14.0,kg,14.0,B,2025-01-29,True,synthetic order line
O0000818,M000334,2025-01-29,C011,P07,car,58.0,kg,58.0,A,2025-01-29,False,synthetic order line
O0000819,M000330,2025-01-29,C007,P07,car,2.0,box,16.0,A,2025-01-29,False,synthetic order line
O0000820,M000331,2025-01-29,C008,P08,brocc,3.0,kg,3.0,A,2025-01-29,False,synthetic order line
O0000821,M000333,2025-01-29,C010,P08,brocc,3.0,kg,3.0,A,2025-01-29,False,synthetic order line
O0000822,M000324,2025-01-29,C001,P08,broc,3.0,kg,3.0,A,2025-01-29,False,synthetic order line
O0000823,M000334,2025-01-29,C011,P08,broccoli,17.0,kg,17.0,B,2025-01-29,False,synthetic order line
O0000824,M000332,2025-01-29,C009,P08,broccoli,4.0,kg,4.0,A,2025-01-29,False,synthetic order line
O0000825,M000344,2025-01-30,C010,P01,tomatoes,11.0,box,55.0,B,2025-01-30,True,synthetic order line
O0000826,M000339,2025-01-30,C005,P01,tomatoes,12.0,box,60.0,A,2025-01-30,False,synthetic order line
O0000827,M000337,2025-01-30,C003,P02,lett,15.0,kg,15.0,B,2025-01-30,True,synthetic order line
O0000828,M000344,2025-01-30,C010,P02,lett,8.0,box,32.0,A,2025-01-30,False,synthetic order line
O0000829,M000340,2025-01-30,C006,P02,lett,5.0,kg,5.0,B,2025-01-30,True,synthetic order line
O0000830,M000338,2025-01-30,C004,P02,lettuces,3.0,kg,3.0,B,2025-01-30,False,synthetic order line
O0000831,M000342,2025-01-30,C008,P03,cucumber,30.0,kg,30.0,B,2025-01-30,True,synthetic order line
O0000832,M000345,2025-01-30,C011,P03,cuke,4.0,crate,48.0,B,2025-01-30,True,synthetic order line
O0000833,M000340,2025-01-30,C006,P04,strawberries,3.0,box,9.0,A,2025-01-30,False,synthetic order line
O0000834,M000342,2025-01-30,C008,P04,strawberry,2.0,crate,12.0,B,2025-01-30,False,synthetic order line
O0000835,M000339,2025-01-30,C005,P04,strawberry,24.0,kg,24.0,B,2025-01-30,True,synthetic order line
O0000836,M000346,2025-01-30,C012,P04,strawberry,8.0,kg,8.0,B,2025-01-30,True,synthetic order line
O0000837,M000346,2025-01-30,C012,P05,capsicum,24.0,kg,24.0,B,2025-01-30,True,synthetic order line
O0000838,M000342,2025-01-30,C008,P05,capsicum,1.0,crate,10.0,B,2025-01-30,True,synthetic order line
O0000839,M000344,2025-01-30,C010,P05,bell pepper,27.0,kg,27.0,A,2025-01-30,False,synthetic order line
O0000840,M000336,2025-01-30,C001,P05,peppers,11.0,kg,11.0,B,2025-01-30,True,synthetic order line
O0000841,M000340,2025-01-30,C006,P05,peppers,19.0,kg,19.0,B,2025-01-30,True,synthetic order line
O0000842,M000345,2025-01-30,C011,P06,spin,58.0,kg,58.0,A,2025-01-30,False,synthetic order line
O0000843,M000337,2025-01-30,C003,P06,spinach,5.0,box,15.0,B,2025-01-30,True,synthetic order line
O0000844,M000343,2025-01-30,C009,P07,carrot,64.0,kg,64.0,B,2025-01-30,False,synthetic order line
O0000845,M000340,2025-01-30,C006,P07,car,15.0,kg,15.0,A,2025-01-30,False,synthetic order line
O0000846,M000342,2025-01-30,C008,P08,brocc,12.0,kg,12.0,B,2025-01-30,False,synthetic order line
O0000847,M000341,2025-01-30,C007,P08,broccoli,1.0,box,5.0,B,2025-01-30,True,synthetic order line
O0000848,M000344,2025-01-30,C010,P08,broccoli,8.0,kg,8.0,A,2025-01-30,False,synthetic order line
O0000849,M000337,2025-01-30,C003,P08,brocc,3.0,kg,3.0,A,2025-01-30,False,synthetic order line
O0000850,M000336,2025-01-30,C001,P08,broc,5.0,box,25.0,B,2025-01-30,True,synthetic order line
O0000851,M000347,2025-01-31,C001,P01,tomato,6.0,box,30.0,B,2025-01-31,True,synthetic order line
O0000852,M000353,2025-01-31,C007,P01,toms,2.0,box,10.0,A,2025-01-31,False,synthetic order line
O0000853,M000351,2025-01-31,C005,P01,tomato,13.0,kg,13.0,A,2025-01-31,False,synthetic order line
O0000854,M000352,2025-01-31,C006,P01,tomato,14.0,kg,14.0,A,2025-01-31,True,synthetic order line
O0000855,M000351,2025-01-31,C005,P02,lettuce,12.0,kg,12.0,A,2025-01-31,False,synthetic order line
O0000856,M000354,2025-01-31,C008,P02,lett,13.0,kg,13.0,A,2025-01-31,False,synthetic order line
O0000857,M000356,2025-01-31,C010,P02,lettuce,3.0,kg,3.0,A,2025-01-31,False,synthetic order line
O0000858,M000347,2025-01-31,C001,P02,lettuce,47.0,kg,47.0,B,2025-01-31,False,synthetic order line
O0000859,M000350,2025-01-31,C004,P03,cuke,35.0,kg,35.0,B,2025-01-31,True,synthetic order line
O0000860,M000358,2025-01-31,C012,P03,cuke,17.0,kg,17.0,A,2025-01-31,False,synthetic order line
O0000861,M000355,2025-01-31,C009,P04,strawberry,21.0,kg,21.0,B,2025-01-31,True,synthetic order line
O0000862,M000348,2025-01-31,C002,P04,strawberry,20.0,kg,20.0,A,2025-01-31,False,synthetic order line
O0000863,M000352,2025-01-31,C006,P04,berries,8.0,kg,8.0,B,2025-01-31,False,synthetic order line
O0000864,M000351,2025-01-31,C005,P05,capsicum,1.0,box,5.0,A,2025-01-31,False,synthetic order line
O0000865,M000353,2025-01-31,C007,P05,capsicum,48.0,kg,48.0,B,2025-01-31,True,synthetic order line
O0000866,M000354,2025-01-31,C008,P05,bell pepper,5.0,kg,5.0,B,2025-01-31,False,synthetic order line
O0000867,M000352,2025-01-31,C006,P05,peppers,12.0,kg,12.0,B,2025-01-31,True,synthetic order line
O0000868,M000358,2025-01-31,C012,P05,peppers,12.0,kg,12.0,B,2025-01-31,True,synthetic order line
O0000869,M000353,2025-01-31,C007,P06,spin,6.0,box,18.0,A,2025-01-31,False,synthetic order line
O0000870,M000357,2025-01-31,C011,P06,spin,5.0,box,15.0,A,2025-01-31,False,synthetic order line
O0000871,M000356,2025-01-31,C010,P06,leaf spinach,9.0,kg,9.0,B,2025-01-31,True,synthetic order line
O0000872,M000350,2025-01-31,C004,P07,carrots,31.0,kg,31.0,B,2025-01-31,True,synthetic order line
O0000873,M000355,2025-01-31,C009,P07,carrots,12.0,kg,12.0,B,2025-01-31,True,synthetic order line
O0000874,M000353,2025-01-31,C007,P07,carrots,1.0,box,8.0,A,2025-01-31,True,synthetic order line
O0000875,M000357,2025-01-31,C011,P07,car,3.0,kg,3.0,A,2025-01-31,False,synthetic order line
O0000876,M000349,2025-01-31,C003,P07,carrots,2.0,box,16.0,B,2025-01-31,True,synthetic order line
O0000877,M000356,2025-01-31,C010,P08,brocc,2.0,crate,20.0,B,2025-01-31,True,synthetic order line
O0000878,M000358,2025-01-31,C012,P08,broc,73.0,kg,73.0,B,2025-01-31,False,synthetic order line
O0000879,M000359,2025-02-01,C001,P01,toms,45.0,kg,45.0,B,2025-02-01,True,synthetic order line
O0000880,M000370,2025-02-01,C012,P01,tomatoes,48.0,kg,48.0,A,2025-02-01,False,synthetic order line
O0000881,M000359,2025-02-01,C001,P02,lett,28.0,kg,28.0,A,2025-02-01,False,synthetic order line
O0000882,M000364,2025-02-01,C006,P02,lettuces,5.0,box,20.0,B,2025-02-01,True,synthetic order line
O0000883,M000361,2025-02-01,C003,P02,lett,7.0,kg,7.0,B,2025-02-01,True,synthetic order line
O0000884,M000359,2025-02-01,C001,P03,cucumber,2.0,crate,24.0,B,2025-02-01,True,synthetic order line
O0000885,M000369,2025-02-01,C011,P03,cuke,49.0,kg,49.0,B,2025-02-01,True,synthetic order line
O0000886,M000360,2025-02-01,C002,P03,cuke,28.0,kg,28.0,B,2025-02-01,True,synthetic order line
O0000887,M000370,2025-02-01,C012,P03,cuke,4.0,box,24.0,B,2025-02-01,True,synthetic order line
O0000888,M000365,2025-02-01,C007,P03,cuke,1.0,crate,12.0,A,2025-02-01,False,synthetic order line
O0000889,M000365,2025-02-01,C007,P04,strawberry,8.0,box,24.0,B,2025-02-01,True,synthetic order line
O0000890,M000363,2025-02-01,C005,P04,berries,33.0,kg,33.0,B,2025-02-01,False,synthetic order line
O0000891,M000368,2025-02-01,C010,P05,peppers,9.0,kg,9.0,A,2025-02-01,False,synthetic order line
O0000892,M000367,2025-02-01,C009,P05,bell pepper,13.0,box,65.0,B,2025-02-01,True,synthetic order line
O0000893,M000365,2025-02-01,C007,P06,spin,11.0,kg,11.0,A,2025-02-01,False,synthetic order line
O0000894,M000359,2025-02-01,C001,P06,spin,2.0,crate,12.0,B,2025-02-01,False,synthetic order line
O0000895,M000362,2025-02-01,C004,P06,spin,8.0,kg,8.0,A,2025-02-01,False,synthetic order line
O0000896,M000361,2025-02-01,C003,P07,car,3.0,crate,48.0,A,2025-02-01,False,synthetic order line
O0000897,M000370,2025-02-01,C012,P07,carrot,1.0,box,8.0,A,2025-02-01,False,synthetic order line
O0000898,M000368,2025-02-01,C010,P07,car,36.0,kg,36.0,A,2025-02-01,False,synthetic order line
O0000899,M000364,2025-02-01,C006,P08,broccoli,49.0,kg,49.0,B,2025-02-01,True,synthetic order line
O0000900,M000359,2025-02-01,C001,P08,broccoli,3.0,kg,3.0,A,2025-02-01,False,synthetic order line
O0000901,M000366,2025-02-01,C008,P08,brocc,16.0,kg,16.0,B,2025-02-01,True,synthetic order line
O0000902,M000378,2025-02-02,C010,P01,tomatoes,40.0,kg,40.0,B,2025-02-02,True,synthetic order line
O0000903,M000375,2025-02-02,C006,P01,tomato,153.0,kg,153.0,B,2025-02-02,True,synthetic order line
O0000904,M000374,2025-02-02,C004,P02,lettuces,15.0,kg,15.0,B,2025-02-02,False,synthetic order line
O0000905,M000377,2025-02-02,C008,P02,lettuces,6.0,kg,6.0,B,2025-02-02,True,synthetic order line
O0000906,M000373,2025-02-02,C003,P02,lettuces,17.0,kg,17.0,A,2025-02-02,False,synthetic order line
O0000907,M000372,2025-02-02,C002,P02,lettuces,5.0,box,20.0,B,2025-02-02,True,synthetic order line
O0000908,M000376,2025-02-02,C007,P02,lett,7.0,kg,7.0,A,2025-02-02,False,synthetic order line
O0000909,M000378,2025-02-02,C010,P03,cucumbers,4.0,kg,4.0,A,2025-02-02,False,synthetic order line
O0000910,M000371,2025-02-02,C001,P03,cuke,9.0,kg,9.0,A,2025-02-02,False,synthetic order line
O0000911,M000372,2025-02-02,C002,P03,cuke,9.0,kg,9.0,A,2025-02-02,False,synthetic order line
O0000912,M000376,2025-02-02,C007,P03,cucumbers,3.0,kg,3.0,B,2025-02-02,True,synthetic order line
O0000913,M000379,2025-02-02,C011,P03,cuke,14.0,kg,14.0,B,2025-02-02,True,synthetic order line
O0000914,M000379,2025-02-02,C011,P04,strawberry,17.0,kg,17.0,A,2025-02-02,True,synthetic order line
O0000915,M000372,2025-02-02,C002,P04,berries,11.0,kg,11.0,B,2025-02-02,False,synthetic order line
O0000916,M000373,2025-02-02,C003,P05,peppers,43.0,kg,43.0,A,2025-02-02,False,synthetic order line
O0000917,M000375,2025-02-02,C006,P05,peppers,29.0,kg,29.0,A,2025-02-02,False,synthetic order line
O0000918,M000372,2025-02-02,C002,P06,leaf spinach,14.0,kg,14.0,B,2025-02-02,True,synthetic order line
O0000919,M000377,2025-02-02,C008,P06,spin,7.0,crate,42.0,A,2025-02-02,True,synthetic order line
O0000920,M000378,2025-02-02,C010,P06,leaf spinach,7.0,box,21.0,A,2025-02-02,False,synthetic order line
O0000921,M000375,2025-02-02,C006,P07,carrots,39.0,kg,39.0,B,2025-02-02,True,synthetic order line
O0000922,M000379,2025-02-02,C011,P07,carrot,53.0,kg,53.0,B,2025-02-02,False,synthetic order line
O0000923,M000371,2025-02-02,C001,P08,broccoli,4.0,crate,40.0,B,2025-02-02,True,synthetic order line
O0000924,M000378,2025-02-02,C010,P08,broc,4.0,crate,40.0,A,2025-02-02,False,synthetic order line
O0000925,M000390,2025-02-03,C011,P01,tomato,35.0,kg,35.0,A,2025-02-03,False,synthetic order line
O0000926,M000380,2025-02-03,C001,P01,tomato,38.0,kg,38.0,A,2025-02-03,False,synthetic order line
O0000927,M000387,2025-02-03,C008,P01,toms,32.0,kg,32.0,B,2025-02-03,True,synthetic order line
O0000928,M000383,2025-02-03,C004,P01,tomato,29.0,kg,29.0,B,2025-02-03,True,synthetic order line
O0000929,M000386,2025-02-03,C007,P02,lettuce,41.0,kg,41.0,A,2025-02-03,False,synthetic order line
O0000930,M000385,2025-02-03,C006,P02,lettuces,2.0,crate,16.0,A,2025-02-03,False,synthetic order line
O0000931,M000380,2025-02-03,C001,P02,lettuces,13.0,kg,13.0,B,2025-02-03,True,synthetic order line
O0000932,M000384,2025-02-03,C005,P02,lettuce,39.0,kg,39.0,A,2025-02-03,False,synthetic order line
O0000933,M000386,2025-02-03,C007,P03,cucumber,2.0,crate,24.0,A,2025-02-03,False,synthetic order line
O0000934,M000388,2025-02-03,C009,P03,cucumbers,78.0,kg,78.0,B,2025-02-03,False,synthetic order line
O0000935,M000390,2025-02-03,C011,P03,cucumber,10.0,kg,10.0,A,2025-02-03,False,synthetic order line
O0000936,M000388,2025-02-03,C009,P04,strawberry,14.0,kg,14.0,A,2025-02-03,False,synthetic order line
O0000937,M000389,2025-02-03,C010,P04,strawberry,6.0,kg,6.0,A,2025-02-03,False,synthetic order line
O0000938,M000381,2025-02-03,C002,P04,strawberry,3.0,crate,18.0,A,2025-02-03,False,synthetic order line
O0000939,M000380,2025-02-03,C001,P04,berries,3.0,kg,3.0,A,2025-02-03,False,synthetic order line
O0000940,M000391,2025-02-03,C012,P04,strawberry,3.0,crate,18.0,A,2025-02-03,False,synthetic order line
O0000941,M000389,2025-02-03,C010,P05,bell pepper,26.0,kg,26.0,A,2025-02-03,False,synthetic order line
O0000942,M000383,2025-02-03,C004,P05,bell pepper,5.0,box,25.0,A,2025-02-03,True,synthetic order line
O0000943,M000383,2025-02-03,C004,P06,spinach,3.0,box,9.0,A,2025-02-03,False,synthetic order line
O0000944,M000388,2025-02-03,C009,P06,spinach,4.0,box,12.0,A,2025-02-03,False,synthetic order line
O0000945,M000386,2025-02-03,C007,P06,leaf spinach,43.0,kg,43.0,A,2025-02-03,False,synthetic order line
O0000946,M000383,2025-02-03,C004,P07,carrot,2.0,box,16.0,B,2025-02-03,True,synthetic order line
O0000947,M000388,2025-02-03,C009,P07,carrot,2.0,box,16.0,B,2025-02-03,True,synthetic order line
O0000948,M000391,2025-02-03,C012,P07,carrot,18.0,kg,18.0,A,2025-02-03,True,synthetic order line
O0000949,M000390,2025-02-03,C011,P07,carrots,1.0,box,8.0,B,2025-02-03,False,synthetic order line
O0000950,M000389,2025-02-03,C010,P07,carrot,49.0,kg,49.0,B,2025-02-03,True,synthetic order line
O0000951,M000382,2025-02-03,C003,P08,broccoli,32.0,kg,32.0,A,2025-02-03,False,synthetic order line
O0000952,M000388,2025-02-03,C009,P08,broc,25.0,kg,25.0,A,2025-02-03,False,synthetic order line
O0000953,M000389,2025-02-03,C010,P08,brocc,29.0,kg,29.0,A,2025-02-03,False,synthetic order line
O0000954,M000387,2025-02-03,C008,P08,broc,1.0,box,5.0,B,2025-02-03,True,synthetic order line
O0000955,M000393,2025-02-04,C002,P01,tomato,7.0,crate,70.0,B,2025-02-04,True,synthetic order line
O0000956,M000401,2025-02-04,C011,P01,tomatoes,32.0,kg,32.0,A,2025-02-04,False,synthetic order line
O0000957,M000399,2025-02-04,C009,P01,toms,9.0,box,45.0,B,2025-02-04,True,synthetic order line
O0000958,M000395,2025-02-04,C005,P01,toms,68.0,kg,68.0,B,2025-02-04,False,synthetic order line
O0000959,M000396,2025-02-04,C006,P02,lettuce,10.0,kg,10.0,B,2025-02-04,False,synthetic order line
O0000960,M000392,2025-02-04,C001,P02,lett,21.0,kg,21.0,A,2025-02-04,False,synthetic order line
O0000961,M000397,2025-02-04,C007,P02,lettuces,7.0,box,28.0,A,2025-02-04,False,synthetic order line
O0000962,M000394,2025-02-04,C003,P02,lettuces,6.0,box,24.0,B,2025-02-04,True,synthetic order line
O0000963,M000393,2025-02-04,C002,P03,cuke,38.0,kg,38.0,B,2025-02-04,True,synthetic order line
O0000964,M000401,2025-02-04,C011,P03,cucumbers,1.0,crate,12.0,A,2025-02-04,False,synthetic order line
O0000965,M000397,2025-02-04,C007,P03,cucumber,2.0,box,12.0,A,2025-02-04,False,synthetic order line
O0000966,M000392,2025-02-04,C001,P03,cucumber,23.0,kg,23.0,B,2025-02-04,False,synthetic order line
O0000967,M000399,2025-02-04,C009,P04,berries,12.0,kg,12.0,A,2025-02-04,False,synthetic order line
O0000968,M000398,2025-02-04,C008,P04,strawberries,6.0,box,18.0,B,2025-02-04,True,synthetic order line
O0000969,M000394,2025-02-04,C003,P04,strawberry,14.0,kg,14.0,A,2025-02-04,True,synthetic order line
O0000970,M000400,2025-02-04,C010,P04,berries,7.0,kg,7.0,B,2025-02-04,True,synthetic order line
O0000971,M000401,2025-02-04,C011,P04,berries,2.0,crate,12.0,A,2025-02-04,False,synthetic order line
O0000972,M000395,2025-02-04,C005,P05,peppers,2.0,crate,20.0,B,2025-02-04,True,synthetic order line
O0000973,M000400,2025-02-04,C010,P05,peppers,27.0,kg,27.0,A,2025-02-04,False,synthetic order line
O0000974,M000402,2025-02-04,C012,P05,bell pepper,3.0,box,15.0,A,2025-02-04,False,synthetic order line
O0000975,M000401,2025-02-04,C011,P06,spin,2.0,crate,12.0,B,2025-02-04,True,synthetic order line
O0000976,M000398,2025-02-04,C008,P06,spin,3.0,kg,3.0,B,2025-02-04,True,synthetic order line
O0000977,M000393,2025-02-04,C002,P06,spinach,19.0,kg,19.0,A,2025-02-04,False,synthetic order line
