supply_id,allocation_date,product_id,supply_grade,age_days,shelf_life_days,usable_quantity_kg,expires_next_day,unit_value_per_kg
S0001776,2025-01-30,P05,A,2,5,5.0,0,4.1
S0001777,2025-01-30,P05,A,3,5,3.0,0,4.1
S0001778,2025-01-30,P05,A,4,5,9.0,1,4.1
S0001779,2025-01-30,P05,B,0,5,13.0,0,4.1
S0001780,2025-01-30,P05,B,1,5,6.0,0,4.1
S0001781,2025-01-30,P05,B,2,5,4.0,0,4.1
S0001782,2025-01-30,P05,B,3,5,2.0,0,4.1
S0001783,2025-01-30,P06,A,0,3,20.0,0,3.0
S0001784,2025-01-30,P06,A,1,3,11.0,0,3.0
S0001785,2025-01-30,P06,A,2,3,5.0,1,3.0
S0001786,2025-01-30,P06,B,0,3,13.0,0,3.0
S0001787,2025-01-30,P06,B,1,3,9.0,0,3.0
S0001788,2025-01-30,P06,B,2,3,3.0,1,3.0
S0001789,2025-01-30,P07,A,0,7,24.0,0,1.8
S0001790,2025-01-30,P07,A,1,7,8.0,0,1.8
S0001791,2025-01-30,P07,A,2,7,14.0,0,1.8
S0001792,2025-01-30,P07,A,3,7,11.0,0,1.8
S0001793,2025-01-30,P07,A,4,7,4.0,0,1.8
S0001794,2025-01-30,P07,A,5,7,5.0,0,1.8
S0001795,2025-01-30,P07,A,6,7,1.0,1,1.8
S0001796,2025-01-30,P07,B,0,7,5.0,0,1.8
S0001797,2025-01-30,P07,B,1,7,4.0,0,1.8
S0001798,2025-01-30,P07,B,2,7,8.0,0,1.8
S0001799,2025-01-30,P07,B,3,7,5.0,0,1.8
S0001800,2025-01-30,P07,B,4,7,1.0,0,1.8
S0001801,2025-01-30,P07,B,6,7,1.0,1,1.8
S0001802,2025-01-30,P08,A,0,5,11.0,0,3.7
S0001803,2025-01-30,P08,A,1,5,14.0,0,3.7
S0001804,2025-01-30,P08,A,2,5,19.0,0,3.7
S0001805,2025-01-30,P08,A,3,5,2.0,0,3.7
S0001806,2025-01-30,P08,A,4,5,3.0,1,3.7
S0001807,2025-01-30,P08,B,0,5,4.0,0,3.7
S0001808,2025-01-30,P08,B,1,5,2.0,0,3.7
S0001809,2025-01-30,P08,B,4,5,3.0,1,3.7
S0001810,2025-01-31,P01,A,0,3,38.0,0,3.2
S0001811,2025-01-31,P01,A,1,3,30.0,0,3.2
S0001812,2025-01-31,P01,B,0,3,11.0,0,3.2
S0001813,2025-01-31,P01,B,1,3,6.0,0,3.2
S0001814,2025-01-31,P01,B,2,3,5.0,1,3.2
S0001815,2025-01-31,P02,A,0,3,48.0,0,2.6
S0001816,2025-01-31,P02,A,1,3,12.0,0,2.6
S0001817,2025-01-31,P02,B,0,3,8.0,0,2.6
S0001818,2025-01-31,P02,B,1,3,5.0,0,2.6
S0001819,2025-01-31,P02,B,2,3,1.0,1,2.6
S0001820,2025-01-31,P03,A,0,4,21.0,0,2.1
S0001821,2025-01-31,P03,A,1,4,13.0,0,2.1
S0001822,2025-01-31,P03,A,2,4,16.0,0,2.1
S0001823,2025-01-31,P03,B,0,4,10.0,0,2.1
S0001824,2025-01-31,P03,B,1,4,4.0,0,2.1
S0001825,2025-01-31,P03,B,2,4,1.0,0,2.1
S0001826,2025-01-31,P04,A,0,3,13.0,0,6.8
S0001827,2025-01-31,P04,A,1,3,9.0,0,6.8
S0001828,2025-01-31,P04,A,2,3,3.0,1,6.8
S0001829,2025-01-31,P04,B,0,3,14.0,0,6.8
S0001830,2025-01-31,P04,B,1,3,6.0,0,6.8
S0001831,2025-01-31,P05,A,0,5,23.0,0,4.1
S0001832,2025-01-31,P05,A,1,5,27.0,0,4.1
S0001833,2025-01-31,P05,A,2,5,7.0,0,4.1
S0001834,2025-01-31,P05,A,3,5,4.0,0,4.1
S0001835,2025-01-31,P05,A,4,5,3.0,1,4.1
S0001836,2025-01-31,P05,B,0,5,11.0,0,4.1
S0001837,2025-01-31,P05,B,1,5,2.0,0,4.1
S0001838,2025-01-31,P05,B,2,5,4.0,0,4.1
S0001839,2025-01-31,P05,B,3,5,1.0,0,4.1
S0001840,2025-01-31,P05,B,4,5,1.0,1,4.1
S0001841,2025-01-31,P06,A,0,3,25.0,0,3.0
S0001842,2025-01-31,P06,A,1,3,7.0,0,3.0
S0001843,2025-01-31,P06,A,2,3,1.0,1,3.0
S0001844,2025-01-31,P06,B,0,3,7.0,0,3.0
S0001845,2025-01-31,P06,B,1,3,3.0,0,3.0
S0001846,2025-01-31,P07,A,0,7,9.0,0,1.8
S0001847,2025-01-31,P07,A,1,7,12.0,0,1.8
S0001848,2025-01-31,P07,A,2,7,13.0,0,1.8
S0001849,2025-01-31,P07,A,3,7,5.0,0,1.8
S0001850,2025-01-31,P07,A,4,7,3.0,0,1.8
S0001851,2025-01-31,P07,A,5,7,10.0,0,1.8
S0001852,2025-01-31,P07,A,6,7,1.0,1,1.8
S0001853,2025-01-31,P07,B,0,7,4.0,0,1.8
S0001854,2025-01-31,P07,B,1,7,3.0,0,1.8
S0001855,2025-01-31,P07,B,2,7,14.0,0,1.8
S0001856,2025-01-31,P07,B,3,7,5.0,0,1.8
S0001857,2025-01-31,P07,B,4,7,2.0,0,1.8
S0001858,2025-01-31,P07,B,5,7,1.0,0,1.8
S0001859,2025-01-31,P07,B,6,7,1.0,1,1.8
S0001860,2025-01-31,P08,A,0,5,10.0,0,3.7
S0001861,2025-01-31,P08,A,1,5,11.0,0,3.7
S0001862,2025-01-31,P08,A,2,5,18.0,0,3.7
S0001863,2025-01-31,P08,A,3,5,14.0,0,3.7
S0001864,2025-01-31,P08,A,4,5,3.0,1,3.7
S0001865,2025-01-31,P08,B,0,5,4.0,0,3.7
S0001866,2025-01-31,P08,B,1,5,1.0,0,3.7
S0001867,2025-01-31,P08,B,2,5,4.0,0,3.7
S0001868,2025-01-31,P08,B,3,5,1.0,0,3.7
S0001869,2025-01-31,P08,B,4,5,1.0,1,3.7
S0001870,2025-02-01,P01,A,0,3,35.0,0,3.2
S0001871,2025-02-01,P01,A,1,3,16.0,0,3.2
S0001872,2025-02-01,P01,A,2,3,3.0,1,3.2
S0001873,2025-02-01,P01,B,0,3,43.0,0,3.2
S0001874,2025-02-01,P01,B,1,3,24.0,0,3.2
S0001875,2025-02-01,P02,A,0,3,16.0,0,2.6
S0001876,2025-02-01,P02,A,1,3,7.0,0,2.6
S0001877,2025-02-01,P02,A,2,3,1.0,1,2.6
S0001878,2025-02-01,P02,B,0,3,11.0,0,2.6
S0001879,2025-02-01,P02,B,1,3,11.0,0,2.6
S0001880,2025-02-01,P02,B,2,3,8.0,1,2.6
S0001881,2025-02-01,P03,A,0,4,35.0,0,2.1
S0001882,2025-02-01,P03,A,1,4,18.0,0,2.1
S0001883,2025-02-01,P03,A,2,4,7.0,0,2.1
S0001884,2025-02-01,P03,A,3,4,12.0,1,2.1
S0001885,2025-02-01,P03,B,0,4,13.0,0,2.1
S0001886,2025-02-01,P03,B,1,4,12.0,0,2.1
S0001887,2025-02-01,P03,B,3,4,2.0,1,2.1
S0001888,2025-02-01,P04,A,0,3,15.0,0,6.8
S0001889,2025-02-01,P04,A,1,3,6.0,0,6.8
S0001890,2025-02-01,P04,A,2,3,6.0,1,6.8
S0001891,2025-02-01,P04,B,0,3,24.0,0,6.8
S0001892,2025-02-01,P04,B,1,3,7.0,0,6.8
S0001893,2025-02-01,P04,B,2,3,1.0,1,6.8
S0001894,2025-02-01,P05,A,0,5,11.0,0,4.1
S0001895,2025-02-01,P05,A,1,5,8.0,0,4.1
S0001896,2025-02-01,P05,A,2,5,9.0,0,4.1
S0001897,2025-02-01,P05,A,3,5,3.0,0,4.1
S0001898,2025-02-01,P05,A,4,5,4.0,1,4.1
S0001899,2025-02-01,P05,B,0,5,12.0,0,4.1
S0001900,2025-02-01,P05,B,1,5,2.0,0,4.1
S0001901,2025-02-01,P05,B,2,5,10.0,0,4.1
S0001902,2025-02-01,P05,B,3,5,2.0,0,4.1
S0001903,2025-02-01,P05,B,4,5,2.0,1,4.1
S0001904,2025-02-01,P06,A,0,3,18.0,0,3.0
S0001905,2025-02-01,P06,A,1,3,10.0,0,3.0
S0001906,2025-02-01,P06,B,0,3,6.0,0,3.0
S0001907,2025-02-01,P06,B,1,3,4.0,0,3.0
S0001908,2025-02-01,P06,B,2,3,1.0,1,3.0
S0001909,2025-02-01,P07,A,0,7,30.0,0,1.8
S0001910,2025-02-01,P07,A,1,7,16.0,0,1.8
S0001911,2025-02-01,P07,A,2,7,9.0,0,1.8
S0001912,2025-02-01,P07,A,3,7,2.0,0,1.8
S0001913,2025-02-01,P07,A,4,7,4.0,0,1.8
S0001914,2025-02-01,P07,A,5,7,2.0,0,1.8
S0001915,2025-02-01,P07,B,0,7,7.0,0,1.8
S0001916,2025-02-01,P07,B,1,7,4.0,0,1.8
S0001917,2025-02-01,P07,B,2,7,5.0,0,1.8
S0001918,2025-02-01,P07,B,3,7,1.0,0,1.8
S0001919,2025-02-01,P07,B,4,7,1.0,0,1.8
S0001920,2025-02-01,P07,B,6,7,1.0,1,1.8
S0001921,2025-02-01,P08,A,0,5,5.0,0,3.7
S0001922,2025-02-01,P08,A,1,5,12.0,0,3.7
S0001923,2025-02-01,P08,A,2,5,18.0,0,3.7
S0001924,2025-02-01,P08,A,3,5,7.0,0,3.7
S0001925,2025-02-01,P08,B,0,5,4.0,0,3.7
S0001926,2025-02-01,P08,B,1,5,2.0,0,3.7
S0001927,2025-02-01,P08,B,3,5,3.0,0,3.7
S0001928,2025-02-02,P01,A,0,3,46.0,0,3.2
S0001929,2025-02-02,P01,A,1,3,26.0,0,3.2
S0001930,2025-02-02,P01,A,2,3,1.0,1,3.2
S0001931,2025-02-02,P01,B,0,3,24.0,0,3.2
S0001932,2025-02-02,P01,B,1,3,21.0,0,3.2
S0001933,2025-02-02,P01,B,2,3,25.0,1,3.2
S0001934,2025-02-02,P02,A,0,3,33.0,0,2.6
S0001935,2025-02-02,P02,A,1,3,9.0,0,2.6
S0001936,2025-02-02,P02,A,2,3,5.0,1,2.6
S0001937,2025-02-02,P02,B,0,3,16.0,0,2.6
S0001938,2025-02-02,P02,B,1,3,2.0,0,2.6
S0001939,2025-02-02,P02,B,2,3,7.0,1,2.6
S0001940,2025-02-02,P03,A,0,4,16.0,0,2.1
S0001941,2025-02-02,P03,A,1,4,7.0,0,2.1
S0001942,2025-02-02,P03,A,2,4,12.0,0,2.1
S0001943,2025-02-02,P03,A,3,4,8.0,1,2.1
S0001944,2025-02-02,P03,B,0,4,11.0,0,2.1
S0001945,2025-02-02,P03,B,1,4,7.0,0,2.1
S0001946,2025-02-02,P03,B,2,4,2.0,0,2.1
S0001947,2025-02-02,P04,A,0,3,14.0,0,6.8
S0001948,2025-02-02,P04,A,1,3,5.0,0,6.8
S0001949,2025-02-02,P04,A,2,3,6.0,1,6.8
S0001950,2025-02-02,P04,B,0,3,11.0,0,6.8
S0001951,2025-02-02,P04,B,1,3,5.0,0,6.8
S0001952,2025-02-02,P04,B,2,3,2.0,1,6.8
S0001953,2025-02-02,P05,A,0,5,18.0,0,4.1
S0001954,2025-02-02,P05,A,1,5,5.0,0,4.1
S0001955,2025-02-02,P05,A,2,5,7.0,0,4.1
S0001956,2025-02-02,P05,A,4,5,13.0,1,4.1
S0001957,2025-02-02,P05,B,0,5,14.0,0,4.1
S0001958,2025-02-02,P05,B,1,5,9.0,0,4.1
S0001959,2025-02-02,P05,B,3,5,4.0,0,4.1
S0001960,2025-02-02,P05,B,4,5,3.0,1,4.1
S0001961,2025-02-02,P06,A,0,3,39.0,0,3.0
S0001962,2025-02-02,P06,A,1,3,11.0,0,3.0
S0001963,2025-02-02,P06,A,2,3,3.0,1,3.0
S0001964,2025-02-02,P06,B,0,3,6.0,0,3.0
S0001965,2025-02-02,P06,B,1,3,10.0,0,3.0
S0001966,2025-02-02,P07,A,0,7,19.0,0,1.8
S0001967,2025-02-02,P07,A,1,7,8.0,0,1.8
S0001968,2025-02-02,P07,A,2,7,14.0,0,1.8
S0001969,2025-02-02,P07,A,3,7,13.0,0,1.8
S0001970,2025-02-02,P07,A,4,7,17.0,0,1.8
S0001971,2025-02-02,P07,A,5,7,10.0,0,1.8
S0001972,2025-02-02,P07,A,6,7,4.0,1,1.8
S0001973,2025-02-02,P07,B,0,7,6.0,0,1.8
S0001974,2025-02-02,P07,B,1,7,5.0,0,1.8
S0001975,2025-02-02,P07,B,2,7,2.0,0,1.8
S0001976,2025-02-02,P07,B,3,7,5.0,0,1.8
S0001977,2025-02-02,P07,B,4,7,2.0,0,1.8
S0001978,2025-02-02,P07,B,5,7,1.0,0,1.8
S0001979,2025-02-02,P07,B,6,7,1.0,1,1.8
S0001980,2025-02-02,P08,A,0,5,12.0,0,3.7
S0001981,2025-02-02,P08,A,1,5,8.0,0,3.7
S0001982,2025-02-02,P08,A,2,5,3.0,0,3.7
S0001983,2025-02-02,P08,A,3,5,6.0,0,3.7
S0001984,2025-02-02,P08,A,4,5,6.0,1,3.7
S0001985,2025-02-02,P08,B,0,5,19.0,0,3.7
S0001986,2025-02-02,P08,B,1,5,8.0,0,3.7
S0001987,2025-02-02,P08,B,2,5,11.0,0,3.7
S0001988,2025-02-02,P08,B,3,5,3.0,0,3.7
S0001989,2025-02-02,P08,B,4,5,1.0,1,3.7
S0001990,2025-02-03,P01,A,0,3,54.0,0,3.2
S0001991,2025-02-03,P01,A,1,3,18.0,0,3.2
S0001992,2025-02-03,P01,A,2,3,4.0,1,3.2
S0001993,2025-02-03,P01,B,0,3,33.0,0,3.2
S0001994,2025-02-03,P01,B,1,3,23.0,0,3.2
S0001995,2025-02-03,P01,B,2,3,3.0,1,3.2
S0001996,2025-02-03,P02,A,0,3,32.0,0,2.6
S0001997,2025-02-03,P02,A,1,3,8.0,0,2.6
S0001998,2025-02-03,P02,A,2,3,5.0,1,2.6
S0001999,2025-02-03,P02,B,0,3,27.0,0,2.6
S0002000,2025-02-03,P02,B,1,3,20.0,0,2.6
S0002001,2025-02-03,P02,B,2,3,8.0,1,2.6
S0002002,2025-02-03,P03,A,0,4,39.0,0,2.1
S0002003,2025-02-03,P03,A,1,4,34.0,0,2.1
S0002004,2025-02-03,P03,A,2,4,3.0,0,2.1
S0002005,2025-02-03,P03,A,3,4,8.0,1,2.1
S0002006,2025-02-03,P03,B,0,4,11.0,0,2.1
S0002007,2025-02-03,P03,B,1,4,8.0,0,2.1
S0002008,2025-02-03,P03,B,3,4,3.0,1,2.1
S0002009,2025-02-03,P04,A,0,3,18.0,0,6.8
S0002010,2025-02-03,P04,A,1,3,16.0,0,6.8
S0002011,2025-02-03,P04,A,2,3,4.0,1,6.8
S0002012,2025-02-03,P04,B,0,3,11.0,0,6.8
S0002013,2025-02-03,P04,B,1,3,7.0,0,6.8
S0002014,2025-02-03,P05,A,0,5,13.0,0,4.1
S0002015,2025-02-03,P05,A,1,5,15.0,0,4.1
S0002016,2025-02-03,P05,A,2,5,4.0,0,4.1
S0002017,2025-02-03,P05,A,3,5,1.0,0,4.1
S0002018,2025-02-03,P05,A,4,5,2.0,1,4.1
S0002019,2025-02-03,P05,B,0,5,6.0,0,4.1
S0002020,2025-02-03,P05,B,1,5,6.0,0,4.1
S0002021,2025-02-03,P05,B,2,5,2.0,0,4.1
S0002022,2025-02-03,P05,B,3,5,2.0,0,4.1
S0002023,2025-02-03,P06,A,0,3,26.0,0,3.0
S0002024,2025-02-03,P06,A,1,3,11.0,0,3.0
S0002025,2025-02-03,P06,A,2,3,11.0,1,3.0
S0002026,2025-02-03,P06,B,0,3,5.0,0,3.0
S0002027,2025-02-03,P06,B,1,3,3.0,0,3.0
S0002028,2025-02-03,P07,A,0,7,24.0,0,1.8
S0002029,2025-02-03,P07,A,1,7,3.0,0,1.8
S0002030,2025-02-03,P07,A,2,7,10.0,0,1.8
S0002031,2025-02-03,P07,A,3,7,12.0,0,1.8
S0002032,2025-02-03,P07,A,4,7,2.0,0,1.8
S0002033,2025-02-03,P07,A,5,7,4.0,0,1.8
S0002034,2025-02-03,P07,B,0,7,7.0,0,1.8
S0002035,2025-02-03,P07,B,1,7,5.0,0,1.8
S0002036,2025-02-03,P07,B,2,7,8.0,0,1.8
S0002037,2025-02-03,P07,B,3,7,4.0,0,1.8
S0002038,2025-02-03,P07,B,4,7,3.0,0,1.8
S0002039,2025-02-03,P07,B,6,7,6.0,1,1.8
S0002040,2025-02-03,P08,A,0,5,12.0,0,3.7
S0002041,2025-02-03,P08,A,1,5,10.0,0,3.7
S0002042,2025-02-03,P08,A,2,5,5.0,0,3.7
S0002043,2025-02-03,P08,A,3,5,11.0,0,3.7
S0002044,2025-02-03,P08,A,4,5,1.0,1,3.7
S0002045,2025-02-03,P08,B,0,5,5.0,0,3.7
S0002046,2025-02-03,P08,B,1,5,4.0,0,3.7
S0002047,2025-02-03,P08,B,2,5,9.0,0,3.7
S0002048,2025-02-03,P08,B,3,5,6.0,0,3.7
S0002049,2025-02-04,P01,A,0,3,73.0,0,3.2
S0002050,2025-02-04,P01,A,1,3,11.0,0,3.2
S0002051,2025-02-04,P01,A,2,3,20.0,1,3.2
S0002052,2025-02-04,P01,B,0,3,23.0,0,3.2
S0002053,2025-02-04,P01,B,1,3,29.0,0,3.2
S0002054,2025-02-04,P01,B,2,3,7.0,1,3.2
S0002055,2025-02-04,P02,A,0,3,18.0,0,2.6
S0002056,2025-02-04,P02,A,1,3,5.0,0,2.6
S0002057,2025-02-04,P02,A,2,3,10.0,1,2.6
S0002058,2025-02-04,P02,B,0,3,15.0,0,2.6
S0002059,2025-02-04,P02,B,1,3,19.0,0,2.6
S0002060,2025-02-04,P02,B,2,3,2.0,1,2.6
S0002061,2025-02-04,P03,A,0,4,35.0,0,2.1
S0002062,2025-02-04,P03,A,1,4,29.0,0,2.1
S0002063,2025-02-04,P03,A,2,4,9.0,0,2.1
S0002064,2025-02-04,P03,B,0,4,10.0,0,2.1
S0002065,2025-02-04,P03,B,1,4,9.0,0,2.1
S0002066,2025-02-04,P03,B,2,4,2.0,0,2.1
S0002067,2025-02-04,P03,B,3,4,1.0,1,2.1
S0002068,2025-02-04,P04,A,0,3,42.0,0,6.8
S0002069,2025-02-04,P04,A,1,3,19.0,0,6.8
S0002070,2025-02-04,P04,A,2,3,5.0,1,6.8
S0002071,2025-02-04,P04,B,0,3,20.0,0,6.8
S0002072,2025-02-04,P04,B,1,3,7.0,0,6.8
S0002073,2025-02-04,P05,A,0,5,8.0,0,4.1
S0002074,2025-02-04,P05,A,1,5,13.0,0,4.1
S0002075,2025-02-04,P05,A,2,5,5.0,0,4.1
S0002076,2025-02-04,P05,A,3,5,1.0,0,4.1
S0002077,2025-02-04,P05,B,0,5,14.0,0,4.1
S0002078,2025-02-04,P05,B,1,5,16.0,0,4.1
S0002079,2025-02-04,P05,B,2,5,1.0,0,4.1
S0002080,2025-02-04,P05,B,3,5,3.0,0,4.1
S0002081,2025-02-04,P06,A,0,3,19.0,0,3.0
S0002082,2025-02-04,P06,A,1,3,10.0,0,3.0
S0002083,2025-02-04,P06,A,2,3,4.0,1,3.0
S0002084,2025-02-04,P06,B,0,3,9.0,0,3.0
S0002085,2025-02-04,P06,B,1,3,1.0,0,3.0
S0002086,2025-02-04,P06,B,2,3,11.0,1,3.0
S0002087,2025-02-04,P07,A,0,7,16.0,0,1.8
S0002088,2025-02-04,P07,A,1,7,4.0,0,1.8
S0002089,2025-02-04,P07,A,2,7,6.0,0,1.8
S0002090,2025-02-04,P07,A,3,7,15.0,0,1.8
S0002091,2025-02-04,P07,A,4,7,15.0,0,1.8
S0002092,2025-02-04,P07,A,5,7,9.0,0,1.8
S0002093,2025-02-04,P07,A,6,7,1.0,1,1.8
S0002094,2025-02-04,P07,B,0,7,9.0,0,1.8
S0002095,2025-02-04,P07,B,1,7,8.0,0,1.8
S0002096,2025-02-04,P07,B,2,7,1.0,0,1.8
S0002097,2025-02-04,P07,B,3,7,8.0,0,1.8
S0002098,2025-02-04,P07,B,4,7,5.0,0,1.8
S0002099,2025-02-04,P07,B,5,7,2.0,0,1.8
S0002100,2025-02-04,P07,B,6,7,1.0,1,1.8
S0002101,2025-02-04,P08,A,0,5,16.0,0,3.7
S0002102,2025-02-04,P08,A,1,5,9.0,0,3.7
S0002103,2025-02-04,P08,A,2,5,8.0,0,3.7
S0002104,2025-02-04,P08,A,3,5,3.0,0,3.7
S0002105,2025-02-04,P08,B,0,5,18.0,0,3.7
S0002106,2025-02-04,P08,B,1,5,12.0,0,3.7
S0002107,2025-02-04,P08,B,2,5,5.0,0,3.7
S0002108,2025-02-04,P08,B,3,5,5.0,0,3.7
S0002109,2025-02-05,P01,A,0,3,38.0,0,3.2
S0002110,2025-02-05,P01,A,1,3,20.0,0,3.2
S0002111,2025-02-05,P01,A,2,3,15.0,1,3.2
S0002112,2025-02-05,P01,B,0,3,22.0,0,3.2
S0002113,2025-02-05,P01,B,1,3,29.0,0,3.2
S0002114,2025-02-05,P01,B,2,3,6.0,1,3.2
S0002115,2025-02-05,P02,A,0,3,50.0,0,2.6
S0002116,2025-02-05,P02,A,1,3,26.0,0,2.6
S0002117,2025-02-05,P02,A,2,3,10.0,1,2.6
S0002118,2025-02-05,P02,B,0,3,13.0,0,2.6
S0002119,2025-02-05,P02,B,1,3,8.0,0,2.6
S0002120,2025-02-05,P02,B,2,3,4.0,1,2.6
S0002121,2025-02-05,P03,A,0,4,33.0,0,2.1
S0002122,2025-02-05,P03,A,1,4,19.0,0,2.1
S0002123,2025-02-05,P03,A,2,4,6.0,0,2.1
S0002124,2025-02-05,P03,A,3,4,6.0,1,2.1
S0002125,2025-02-05,P03,B,0,4,18.0,0,2.1
S0002126,2025-02-05,P03,B,1,4,9.0,0,2.1
S0002127,2025-02-05,P03,B,2,4,6.0,0,2.1
S0002128,2025-02-05,P03,B,3,4,3.0,1,2.1
S0002129,2025-02-05,P04,A,0,3,36.0,0,6.8
S0002130,2025-02-05,P04,A,1,3,23.0,0,6.8
S0002131,2025-02-05,P04,B,0,3,13.0,0,6.8
S0002132,2025-02-05,P04,B,1,3,9.0,0,6.8
S0002133,2025-02-05,P04,B,2,3,2.0,1,6.8
S0002134,2025-02-05,P05,A,0,5,25.0,0,4.1
S0002135,2025-02-05,P05,A,1,5,6.0,0,4.1
S0002136,2025-02-05,P05,A,2,5,2.0,0,4.1
S0002137,2025-02-05,P05,A,3,5,2.0,0,4.1
S0002138,2025-02-05,P05,A,4,5,3.0,1,4.1
S0002139,2025-02-05,P05,B,0,5,5.0,0,4.1
S0002140,2025-02-05,P05,B,1,5,10.0,0,4.1
S0002141,2025-02-05,P05,B,2,5,8.0,0,4.1
S0002142,2025-02-05,P05,B,3,5,3.0,0,4.1
S0002143,2025-02-05,P05,B,4,5,6.0,1,4.1
S0002144,2025-02-05,P06,A,0,3,11.0,0,3.0
S0002145,2025-02-05,P06,A,1,3,5.0,0,3.0
S0002146,2025-02-05,P06,A,2,3,1.0,1,3.0
S0002147,2025-02-05,P06,B,0,3,20.0,0,3.0
S0002148,2025-02-05,P06,B,1,3,1.0,0,3.0
S0002149,2025-02-05,P07,A,0,7,23.0,0,1.8
S0002150,2025-02-05,P07,A,1,7,17.0,0,1.8
S0002151,2025-02-05,P07,A,2,7,21.0,0,1.8
S0002152,2025-02-05,P07,A,3,7,26.0,0,1.8
S0002153,2025-02-05,P07,A,5,7,6.0,0,1.8
S0002154,2025-02-05,P07,A,6,7,4.0,1,1.8
S0002155,2025-02-05,P07,B,0,7,9.0,0,1.8
S0002156,2025-02-05,P07,B,1,7,4.0,0,1.8
S0002157,2025-02-05,P07,B,2,7,9.0,0,1.8
S0002158,2025-02-05,P07,B,3,7,6.0,0,1.8
S0002159,2025-02-05,P07,B,4,7,1.0,0,1.8
S0002160,2025-02-05,P07,B,5,7,1.0,0,1.8
S0002161,2025-02-05,P08,A,0,5,12.0,0,3.7
S0002162,2025-02-05,P08,A,1,5,13.0,0,3.7
S0002163,2025-02-05,P08,A,2,5,5.0,0,3.7
S0002164,2025-02-05,P08,A,3,5,8.0,0,3.7
S0002165,2025-02-05,P08,A,4,5,7.0,1,3.7
S0002166,2025-02-05,P08,B,0,5,7.0,0,3.7
S0002167,2025-02-05,P08,B,1,5,3.0,0,3.7
S0002168,2025-02-05,P08,B,2,5,2.0,0,3.7
S0002169,2025-02-05,P08,B,4,5,3.0,1,3.7
S0002170,2025-02-06,P01,A,0,3,32.0,0,3.2
S0002171,2025-02-06,P01,A,1,3,21.0,0,3.2
S0002172,2025-02-06,P01,A,2,3,66.0,1,3.2
S0002173,2025-02-06,P01,B,0,3,11.0,0,3.2
S0002174,2025-02-06,P01,B,1,3,9.0,0,3.2
S0002175,2025-02-06,P01,B,2,3,1.0,1,3.2
S0002176,2025-02-06,P02,A,0,3,30.0,0,2.6
S0002177,2025-02-06,P02,A,1,3,22.0,0,2.6
S0002178,2025-02-06,P02,A,2,3,2.0,1,2.6
S0002179,2025-02-06,P02,B,0,3,15.0,0,2.6
S0002180,2025-02-06,P02,B,1,3,10.0,0,2.6
S0002181,2025-02-06,P02,B,2,3,1.0,1,2.6
S0002182,2025-02-06,P03,A,0,4,34.0,0,2.1
S0002183,2025-02-06,P03,A,1,4,22.0,0,2.1
S0002184,2025-02-06,P03,A,2,4,2.0,0,2.1
S0002185,2025-02-06,P03,A,3,4,5.0,1,2.1
S0002186,2025-02-06,P03,B,0,4,15.0,0,2.1
S0002187,2025-02-06,P03,B,1,4,8.0,0,2.1
S0002188,2025-02-06,P03,B,2,4,5.0,0,2.1
S0002189,2025-02-06,P03,B,3,4,3.0,1,2.1
S0002190,2025-02-06,P04,A,0,3,13.0,0,6.8
S0002191,2025-02-06,P04,A,1,3,8.0,0,6.8
S0002192,2025-02-06,P04,A,2,3,2.0,1,6.8
S0002193,2025-02-06,P04,B,0,3,21.0,0,6.8
S0002194,2025-02-06,P04,B,1,3,7.0,0,6.8
S0002195,2025-02-06,P05,A,0,5,19.0,0,4.1
S0002196,2025-02-06,P05,A,1,5,8.0,0,4.1
S0002197,2025-02-06,P05,A,2,5,3.0,0,4.1
S0002198,2025-02-06,P05,A,3,5,5.0,0,4.1
S0002199,2025-02-06,P05,A,4,5,8.0,1,4.1
S0002200,2025-02-06,P05,B,0,5,3.0,0,4.1
S0002201,2025-02-06,P05,B,1,5,2.0,0,4.1
S0002202,2025-02-06,P05,B,2,5,2.0,0,4.1
S0002203,2025-02-06,P05,B,4,5,8.0,1,4.1
S0002204,2025-02-06,P06,A,0,3,38.0,0,3.0
S0002205,2025-02-06,P06,A,1,3,13.0,0,3.0
S0002206,2025-02-06,P06,A,2,3,1.0,1,3.0
S0002207,2025-02-06,P06,B,0,3,7.0,0,3.0
S0002208,2025-02-06,P06,B,1,3,2.0,0,3.0
S0002209,2025-02-06,P07,A,0,7,13.0,0,1.8
S0002210,2025-02-06,P07,A,1,7,20.0,0,1.8
S0002211,2025-02-06,P07,A,2,7,13.0,0,1.8
S0002212,2025-02-06,P07,A,3,7,10.0,0,1.8
S0002213,2025-02-06,P07,A,4,7,11.0,0,1.8
S0002214,2025-02-06,P07,A,5,7,6.0,0,1.8
S0002215,2025-02-06,P07,A,6,7,2.0,1,1.8
S0002216,2025-02-06,P07,B,0,7,4.0,0,1.8
S0002217,2025-02-06,P07,B,1,7,3.0,0,1.8
S0002218,2025-02-06,P07,B,2,7,4.0,0,1.8
S0002219,2025-02-06,P07,B,4,7,3.0,0,1.8
S0002220,2025-02-06,P08,A,0,5,12.0,0,3.7
S0002221,2025-02-06,P08,A,1,5,3.0,0,3.7
S0002222,2025-02-06,P08,A,2,5,7.0,0,3.7
S0002223,2025-02-06,P08,A,3,5,2.0,0,3.7
S0002224,2025-02-06,P08,A,4,5,3.0,1,3.7
