allocation_date,condition,order_line_id,message_id,supply_id,customer_id,product_id,supply_grade,requested_grade,delivery_date,objective_unit_score,allocated_quantity_kg,exact_grade
2025-03-10,B0_manual,O0001902,M000772,S0004112,C004,P03,A,A,2025-03-10,,4.0,1
2025-03-10,B0_manual,O0001916,M000772,S0004139,C004,P07,A,A,2025-03-10,,14.0,1
2025-03-10,B0_manual,O0001916,M000772,S0004140,C004,P07,A,A,2025-03-10,,2.0,1
2025-03-10,B0_manual,O0001899,M000773,S0004112,C005,P03,A,A,2025-03-10,,27.0,1
2025-03-10,B0_manual,O0001899,M000773,S0004113,C005,P03,A,A,2025-03-10,,8.0,1
2025-03-10,B0_manual,O0001905,M000773,S0004121,C005,P04,B,B,2025-03-10,,8.0,1
2025-03-10,B0_manual,O0001905,M000773,S0004122,C005,P04,B,B,2025-03-10,,4.0,1
2025-03-10,B0_manual,O0001915,M000773,S0004140,C005,P07,A,A,2025-03-10,,8.0,1
2025-03-10,B0_manual,O0001920,M000773,S0004152,C005,P08,A,A,2025-03-10,,6.0,1
2025-03-10,B0_manual,O0001920,M000773,S0004153,C005,P08,A,A,2025-03-10,,4.0,1
2025-03-10,B0_manual,O0001920,M000773,S0004154,C005,P08,A,A,2025-03-10,,8.0,1
2025-03-10,B0_manual,O0001920,M000773,S0004155,C005,P08,A,A,2025-03-10,,2.0,1
2025-03-10,B0_manual,O0001911,M000774,S0004136,C006,P06,B,B,2025-03-10,,10.0,1
2025-03-10,B0_manual,O0001911,M000774,S0004137,C006,P06,B,B,2025-03-10,,5.0,1
2025-03-10,B0_manual,O0001911,M000774,S0004138,C006,P06,B,B,2025-03-10,,1.0,1
2025-03-10,B0_manual,O0001911,M000774,S0004133,C006,P06,A,B,2025-03-10,,2.0,0
2025-03-10,B0_manual,O0001913,M000774,S0004140,C006,P07,A,A,2025-03-10,,6.0,1
2025-03-10,B0_manual,O0001913,M000774,S0004141,C006,P07,A,A,2025-03-10,,8.0,1
2025-03-10,B0_manual,O0001913,M000774,S0004142,C006,P07,A,A,2025-03-10,,3.0,1
2025-03-10,B0_manual,O0001913,M000774,S0004143,C006,P07,A,A,2025-03-10,,7.0,1
2025-03-10,B0_manual,O0001913,M000774,S0004144,C006,P07,A,A,2025-03-10,,5.0,1
2025-03-10,B0_manual,O0001913,M000774,S0004145,C006,P07,A,A,2025-03-10,,9.0,1
2025-03-10,B0_manual,O0001892,M000775,S0004103,C007,P01,B,B,2025-03-10,,37.0,1
2025-03-10,B0_manual,O0001892,M000775,S0004104,C007,P01,B,B,2025-03-10,,8.0,1
2025-03-10,B0_manual,O0001892,M000775,S0004105,C007,P01,B,B,2025-03-10,,1.0,1
2025-03-10,B0_manual,O0001896,M000775,S0004107,C007,P02,A,A,2025-03-10,,9.0,1
2025-03-10,B0_manual,O0001903,M000775,S0004122,C007,P04,B,B,2025-03-10,,2.0,1
2025-03-10,B0_manual,O0001903,M000775,S0004123,C007,P04,B,B,2025-03-10,,2.0,1
2025-03-10,B0_manual,O0001893,M000776,S0004105,C008,P01,B,B,2025-03-10,,1.0,1
2025-03-10,B0_manual,O0001893,M000776,S0004100,C008,P01,A,B,2025-03-10,,36.0,0
2025-03-10,B0_manual,O0001893,M000776,S0004101,C008,P01,A,B,2025-03-10,,13.0,0
2025-03-10,B0_manual,O0001891,M000777,S0004101,C009,P01,A,A,2025-03-10,,9.0,1
2025-03-10,B0_manual,O0001891,M000777,S0004102,C009,P01,A,A,2025-03-10,,1.0,1
2025-03-10,B0_manual,O0001901,M000777,S0004113,C009,P03,A,A,2025-03-10,,12.0,1
2025-03-10,B0_manual,O0001900,M000778,S0004115,C010,P03,B,B,2025-03-10,,4.0,1
2025-03-10,B0_manual,O0001900,M000778,S0004116,C010,P03,B,B,2025-03-10,,5.0,1
2025-03-10,B0_manual,O0001900,M000778,S0004117,C010,P03,B,B,2025-03-10,,1.0,1
2025-03-10,B0_manual,O0001912,M000779,S0004133,C011,P06,A,A,2025-03-10,,9.0,1
2025-03-10,B0_manual,O0001912,M000779,S0004134,C011,P06,A,A,2025-03-10,,4.0,1
2025-03-10,B0_manual,O0001908,M000780,S0004124,C012,P05,A,B,2025-03-10,,20.0,0
2025-03-10,B0_manual,O0001908,M000780,S0004125,C012,P05,A,B,2025-03-10,,10.0,0
2025-03-10,B0_manual,O0001917,M000780,S0004157,C012,P08,B,B,2025-03-10,,4.0,1
2025-03-10,B0_manual,O0001917,M000780,S0004158,C012,P08,B,B,2025-03-10,,10.0,1
2025-03-10,B1_optimization_only,O0001893,M000776,S0004100,C008,P01,A,B,2025-03-10,7.166666666666667,36.0,0
2025-03-10,B1_optimization_only,O0001891,M000777,S0004101,C009,P01,A,A,2025-03-10,11.666676666666666,15.0,1
2025-03-10,B1_optimization_only,O0001892,M000775,S0004101,C007,P01,A,B,2025-03-10,9.366676666666665,7.0,0
2025-03-10,B1_optimization_only,O0001891,M000777,S0004102,C009,P01,A,A,2025-03-10,27.00002,1.0,1
2025-03-10,B1_optimization_only,O0001892,M000775,S0004103,C007,P01,B,B,2025-03-10,8.466666666666667,29.0,1
2025-03-10,B1_optimization_only,O0001893,M000776,S0004103,C008,P01,B,B,2025-03-10,8.266666666666667,8.0,1
2025-03-10,B1_optimization_only,O0001892,M000775,S0004104,C007,P01,B,B,2025-03-10,10.466676666666666,8.0,1
2025-03-10,B1_optimization_only,O0001892,M000775,S0004105,C007,P01,B,B,2025-03-10,25.80002,2.0,1
2025-03-10,B1_optimization_only,O0001895,M000772,S0004106,C004,P02,A,A,2025-03-10,9.466666666666667,45.0,1
2025-03-10,B1_optimization_only,O0001896,M000775,S0004106,C007,P02,A,A,2025-03-10,7.866666666666666,9.0,1
2025-03-10,B1_optimization_only,O0001895,M000772,S0004107,C004,P02,A,A,2025-03-10,11.466676666666666,19.0,1
2025-03-10,B1_optimization_only,O0001899,M000773,S0004111,C005,P03,A,A,2025-03-10,7.875,25.0,1
2025-03-10,B1_optimization_only,O0001900,M000778,S0004111,C010,P03,A,B,2025-03-10,6.975,9.0,0
2025-03-10,B1_optimization_only,O0001899,M000773,S0004112,C005,P03,A,A,2025-03-10,9.00001,10.0,1
2025-03-10,B1_optimization_only,O0001901,M000777,S0004112,C009,P03,A,A,2025-03-10,9.40001,12.0,1
2025-03-10,B1_optimization_only,O0001902,M000772,S0004112,C004,P03,A,A,2025-03-10,9.80001,9.0,1
2025-03-10,B1_optimization_only,O0001902,M000772,S0004113,C004,P03,A,A,2025-03-10,11.67502,21.0,1
2025-03-10,B1_optimization_only,O0001902,M000772,S0004114,C004,P03,A,A,2025-03-10,26.30003,10.0,1
2025-03-10,B1_optimization_only,O0001898,M000769,S0004115,C001,P03,B,B,2025-03-10,10.475,1.0,1
2025-03-10,B1_optimization_only,O0001900,M000778,S0004115,C010,P03,B,B,2025-03-10,8.075,10.0,1
2025-03-10,B1_optimization_only,O0001898,M000769,S0004116,C001,P03,B,B,2025-03-10,11.60001,5.0,1
2025-03-10,B1_optimization_only,O0001898,M000769,S0004117,C001,P03,B,B,2025-03-10,13.475019999999999,1.0,1
2025-03-10,B1_optimization_only,O0001903,M000775,S0004118,C007,P04,A,B,2025-03-10,10.966666666666665,3.0,0
2025-03-10,B1_optimization_only,O0001905,M000773,S0004118,C005,P04,A,B,2025-03-10,11.766666666666666,5.0,0
2025-03-10,B1_optimization_only,O0001907,M000776,S0004118,C008,P04,A,B,2025-03-10,10.766666666666666,10.0,0
2025-03-10,B1_optimization_only,O0001903,M000775,S0004119,C007,P04,A,B,2025-03-10,12.966676666666665,10.0,0
2025-03-10,B1_optimization_only,O0001907,M000776,S0004119,C008,P04,A,B,2025-03-10,12.766676666666665,8.0,0
2025-03-10,B1_optimization_only,O0001904,M000770,S0004120,C002,P04,A,A,2025-03-10,32.40002,12.0,1
2025-03-10,B1_optimization_only,O0001905,M000773,S0004120,C005,P04,A,B,2025-03-10,29.10002,7.0,0
2025-03-10,B1_optimization_only,O0001906,M000780,S0004121,C012,P04,B,B,2025-03-10,11.266666666666666,8.0,1
2025-03-10,B1_optimization_only,O0001906,M000780,S0004122,C012,P04,B,B,2025-03-10,13.266676666666665,6.0,1
2025-03-10,B1_optimization_only,O0001906,M000780,S0004123,C012,P04,B,B,2025-03-10,28.60002,2.0,1
2025-03-10,B1_optimization_only,O0001908,M000780,S0004124,C012,P05,A,B,2025-03-10,7.039999999999999,11.0,0
2025-03-10,B1_optimization_only,O0001908,M000780,S0004125,C012,P05,A,B,2025-03-10,7.7600099999999985,10.0,0
2025-03-10,B1_optimization_only,O0001908,M000780,S0004126,C012,P05,A,B,2025-03-10,8.960019999999998,9.0,0
2025-03-10,B1_optimization_only,O0001909,M000769,S0004126,C001,P05,A,A,2025-03-10,14.260019999999999,3.0,1
2025-03-10,B1_optimization_only,O0001909,M000769,S0004127,C001,P05,A,A,2025-03-10,15.940030000000002,7.0,1
2025-03-10,B1_optimization_only,O0001910,M000771,S0004128,C003,P05,B,B,2025-03-10,10.94,11.0,1
2025-03-10,B1_optimization_only,O0001910,M000771,S0004129,C003,P05,B,B,2025-03-10,11.66001,14.0,1
2025-03-10,B1_optimization_only,O0001910,M000771,S0004130,C003,P05,B,B,2025-03-10,12.860019999999999,7.0,1
2025-03-10,B1_optimization_only,O0001910,M000771,S0004131,C003,P05,B,B,2025-03-10,14.54003,2.0,1
2025-03-10,B1_optimization_only,O0001910,M000771,S0004132,C003,P05,B,B,2025-03-10,28.700039999999998,1.0,1
2025-03-10,B1_optimization_only,O0001911,M000774,S0004134,C006,P06,A,B,2025-03-10,9.766676666666665,1.0,0
2025-03-10,B1_optimization_only,O0001912,M000779,S0004134,C011,P06,A,A,2025-03-10,9.666676666666666,13.0,1
2025-03-10,B1_optimization_only,O0001911,M000774,S0004135,C006,P06,A,B,2025-03-10,25.10002,1.0,0
2025-03-10,B1_optimization_only,O0001911,M000774,S0004136,C006,P06,B,B,2025-03-10,8.866666666666665,10.0,1
2025-03-10,B1_optimization_only,O0001911,M000774,S0004137,C006,P06,B,B,2025-03-10,10.866676666666665,5.0,1
2025-03-10,B1_optimization_only,O0001911,M000774,S0004138,C006,P06,B,B,2025-03-10,26.20002,1.0,1
2025-03-10,B1_optimization_only,O0001913,M000774,S0004139,C006,P07,A,A,2025-03-10,7.122448979591836,14.0,1
2025-03-10,B1_optimization_only,O0001913,M000774,S0004140,C006,P07,A,A,2025-03-10,7.489805918367346,16.0,1
2025-03-10,B1_optimization_only,O0001913,M000774,S0004141,C006,P07,A,A,2025-03-10,8.10206081632653,8.0,1
2025-03-10,B1_optimization_only,O0001915,M000773,S0004142,C005,P07,A,A,2025-03-10,9.159213673469388,3.0,1
2025-03-10,B1_optimization_only,O0001915,M000773,S0004143,C005,P07,A,A,2025-03-10,10.261264489795918,5.0,1
2025-03-10,B1_optimization_only,O0001916,M000772,S0004143,C004,P07,A,A,2025-03-10,11.061264489795919,2.0,1
2025-03-10,B1_optimization_only,O0001916,M000772,S0004144,C004,P07,A,A,2025-03-10,12.408213265306122,5.0,1
2025-03-10,B1_optimization_only,O0001916,M000772,S0004145,C004,P07,A,A,2025-03-10,26.00006,9.0,1
2025-03-10,B1_optimization_only,O0001920,M000773,S0004151,C005,P08,A,A,2025-03-10,9.340000000000002,15.0,1
2025-03-10,B1_optimization_only,O0001918,M000771,S0004152,C003,P08,A,A,2025-03-10,11.260010000000001,11.0,1
2025-03-10,B1_optimization_only,O0001920,M000773,S0004152,C005,P08,A,A,2025-03-10,10.060010000000002,5.0,1
2025-03-10,B1_optimization_only,O0001918,M000771,S0004153,C003,P08,A,A,2025-03-10,12.46002,4.0,1
2025-03-10,B1_optimization_only,O0001918,M000771,S0004154,C003,P08,A,A,2025-03-10,14.140030000000001,8.0,1
2025-03-10,B1_optimization_only,O0001918,M000771,S0004155,C003,P08,A,A,2025-03-10,28.30004,2.0,1
2025-03-10,B1_optimization_only,O0001917,M000780,S0004157,C012,P08,B,B,2025-03-10,8.46001,5.0,1
2025-03-10,B1_optimization_only,O0001917,M000780,S0004158,C012,P08,B,B,2025-03-10,9.66002,9.0,1
2025-03-10,B1_optimization_only,O0001921,M000769,S0004158,C001,P08,B,B,2025-03-10,13.860019999999999,6.0,1
2025-03-10,B1_optimization_only,O0001921,M000769,S0004159,C001,P08,B,B,2025-03-10,15.54003,3.0,1
2025-03-10,B1_optimization_only,O0001921,M000769,S0004160,C001,P08,B,B,2025-03-10,29.700039999999998,7.0,1
2025-03-10,P1_proposed_dss,O0001893,M000776,S0004100,C008,P01,A,B,2025-03-10,7.166666666666667,36.0,0
2025-03-10,P1_proposed_dss,O0001891,M000777,S0004101,C009,P01,A,A,2025-03-10,11.666676666666666,15.0,1
2025-03-10,P1_proposed_dss,O0001892,M000775,S0004101,C007,P01,A,B,2025-03-10,9.366676666666665,7.0,0
2025-03-10,P1_proposed_dss,O0001891,M000777,S0004102,C009,P01,A,A,2025-03-10,27.00002,1.0,1
2025-03-10,P1_proposed_dss,O0001892,M000775,S0004103,C007,P01,B,B,2025-03-10,8.466666666666667,29.0,1
2025-03-10,P1_proposed_dss,O0001893,M000776,S0004103,C008,P01,B,B,2025-03-10,8.266666666666667,8.0,1
2025-03-10,P1_proposed_dss,O0001892,M000775,S0004104,C007,P01,B,B,2025-03-10,10.466676666666666,8.0,1
2025-03-10,P1_proposed_dss,O0001892,M000775,S0004105,C007,P01,B,B,2025-03-10,25.80002,2.0,1
2025-03-10,P1_proposed_dss,O0001895,M000772,S0004106,C004,P02,A,A,2025-03-10,9.466666666666667,45.0,1
2025-03-10,P1_proposed_dss,O0001896,M000775,S0004106,C007,P02,A,A,2025-03-10,7.866666666666666,9.0,1
2025-03-10,P1_proposed_dss,O0001895,M000772,S0004107,C004,P02,A,A,2025-03-10,11.466676666666666,19.0,1
2025-03-10,P1_proposed_dss,O0001899,M000773,S0004111,C005,P03,A,A,2025-03-10,7.875,25.0,1
2025-03-10,P1_proposed_dss,O0001900,M000778,S0004111,C010,P03,A,B,2025-03-10,6.975,9.0,0
2025-03-10,P1_proposed_dss,O0001899,M000773,S0004112,C005,P03,A,A,2025-03-10,9.00001,10.0,1
2025-03-10,P1_proposed_dss,O0001901,M000777,S0004112,C009,P03,A,A,2025-03-10,9.40001,12.0,1
2025-03-10,P1_proposed_dss,O0001902,M000772,S0004112,C004,P03,A,A,2025-03-10,9.80001,9.0,1
2025-03-10,P1_proposed_dss,O0001902,M000772,S0004113,C004,P03,A,A,2025-03-10,11.67502,21.0,1
2025-03-10,P1_proposed_dss,O0001902,M000772,S0004114,C004,P03,A,A,2025-03-10,26.30003,10.0,1
2025-03-10,P1_proposed_dss,O0001898,M000769,S0004115,C001,P03,B,B,2025-03-10,10.475,1.0,1
2025-03-10,P1_proposed_dss,O0001900,M000778,S0004115,C010,P03,B,B,2025-03-10,8.075,10.0,1
2025-03-10,P1_proposed_dss,O0001898,M000769,S0004116,C001,P03,B,B,2025-03-10,11.60001,5.0,1
2025-03-10,P1_proposed_dss,O0001898,M000769,S0004117,C001,P03,B,B,2025-03-10,13.475019999999999,1.0,1
2025-03-10,P1_proposed_dss,O0001903,M000775,S0004118,C007,P04,A,B,2025-03-10,10.966666666666665,3.0,0
2025-03-10,P1_proposed_dss,O0001905,M000773,S0004118,C005,P04,A,B,2025-03-10,11.766666666666666,5.0,0
2025-03-10,P1_proposed_dss,O0001907,M000776,S0004118,C008,P04,A,B,2025-03-10,10.766666666666666,10.0,0
2025-03-10,P1_proposed_dss,O0001903,M000775,S0004119,C007,P04,A,B,2025-03-10,12.966676666666665,10.0,0
2025-03-10,P1_proposed_dss,O0001907,M000776,S0004119,C008,P04,A,B,2025-03-10,12.766676666666665,8.0,0
2025-03-10,P1_proposed_dss,O0001904,M000770,S0004120,C002,P04,A,A,2025-03-10,32.40002,12.0,1
2025-03-10,P1_proposed_dss,O0001905,M000773,S0004120,C005,P04,A,B,2025-03-10,29.10002,7.0,0
2025-03-10,P1_proposed_dss,O0001906,M000780,S0004121,C012,P04,B,B,2025-03-10,11.266666666666666,8.0,1
2025-03-10,P1_proposed_dss,O0001906,M000780,S0004122,C012,P04,B,B,2025-03-10,13.266676666666665,6.0,1
2025-03-10,P1_proposed_dss,O0001906,M000780,S0004123,C012,P04,B,B,2025-03-10,28.60002,2.0,1
2025-03-10,P1_proposed_dss,O0001908,M000780,S0004124,C012,P05,A,B,2025-03-10,7.039999999999999,11.0,0
2025-03-10,P1_proposed_dss,O0001908,M000780,S0004125,C012,P05,A,B,2025-03-10,7.7600099999999985,10.0,0
2025-03-10,P1_proposed_dss,O0001908,M000780,S0004126,C012,P05,A,B,2025-03-10,8.960019999999998,9.0,0
2025-03-10,P1_proposed_dss,O0001909,M000769,S0004126,C001,P05,A,A,2025-03-10,14.260019999999999,3.0,1
2025-03-10,P1_proposed_dss,O0001909,M000769,S0004127,C001,P05,A,A,2025-03-10,15.940030000000002,7.0,1
2025-03-10,P1_proposed_dss,O0001910,M000771,S0004128,C003,P05,B,B,2025-03-10,10.94,11.0,1
2025-03-10,P1_proposed_dss,O0001910,M000771,S0004129,C003,P05,B,B,2025-03-10,11.66001,14.0,1
2025-03-10,P1_proposed_dss,O0001910,M000771,S0004130,C003,P05,B,B,2025-03-10,12.860019999999999,7.0,1
2025-03-10,P1_proposed_dss,O0001910,M000771,S0004131,C003,P05,B,B,2025-03-10,14.54003,2.0,1
2025-03-10,P1_proposed_dss,O0001910,M000771,S0004132,C003,P05,B,B,2025-03-10,28.700039999999998,1.0,1
2025-03-10,P1_proposed_dss,O0001911,M000774,S0004134,C006,P06,A,B,2025-03-10,9.766676666666665,1.0,0
2025-03-10,P1_proposed_dss,O0001912,M000779,S0004134,C011,P06,A,A,2025-03-10,9.666676666666666,13.0,1
2025-03-10,P1_proposed_dss,O0001911,M000774,S0004135,C006,P06,A,B,2025-03-10,25.10002,1.0,0
2025-03-10,P1_proposed_dss,O0001911,M000774,S0004136,C006,P06,B,B,2025-03-10,8.866666666666665,10.0,1
2025-03-10,P1_proposed_dss,O0001911,M000774,S0004137,C006,P06,B,B,2025-03-10,10.866676666666665,5.0,1
2025-03-10,P1_proposed_dss,O0001911,M000774,S0004138,C006,P06,B,B,2025-03-10,26.20002,1.0,1
2025-03-10,P1_proposed_dss,O0001913,M000774,S0004139,C006,P07,A,A,2025-03-10,7.122448979591836,14.0,1
2025-03-10,P1_proposed_dss,O0001913,M000774,S0004140,C006,P07,A,A,2025-03-10,7.489805918367346,16.0,1
2025-03-10,P1_proposed_dss,O0001913,M000774,S0004141,C006,P07,A,A,2025-03-10,8.10206081632653,8.0,1
2025-03-10,P1_proposed_dss,O0001915,M000773,S0004142,C005,P07,A,A,2025-03-10,9.159213673469388,3.0,1
2025-03-10,P1_proposed_dss,O0001915,M000773,S0004143,C005,P07,A,A,2025-03-10,10.261264489795918,5.0,1
2025-03-10,P1_proposed_dss,O0001916,M000772,S0004143,C004,P07,A,A,2025-03-10,11.061264489795919,2.0,1
2025-03-10,P1_proposed_dss,O0001916,M000772,S0004144,C004,P07,A,A,2025-03-10,12.408213265306122,5.0,1
2025-03-10,P1_proposed_dss,O0001916,M000772,S0004145,C004,P07,A,A,2025-03-10,26.00006,9.0,1
2025-03-10,P1_proposed_dss,O0001920,M000773,S0004151,C005,P08,A,A,2025-03-10,9.340000000000002,15.0,1
2025-03-10,P1_proposed_dss,O0001918,M000771,S0004152,C003,P08,A,A,2025-03-10,11.260010000000001,11.0,1
2025-03-10,P1_proposed_dss,O0001920,M000773,S0004152,C005,P08,A,A,2025-03-10,10.060010000000002,5.0,1
2025-03-10,P1_proposed_dss,O0001918,M000771,S0004153,C003,P08,A,A,2025-03-10,12.46002,4.0,1
2025-03-10,P1_proposed_dss,O0001918,M000771,S0004154,C003,P08,A,A,2025-03-10,14.140030000000001,8.0,1
2025-03-10,P1_proposed_dss,O0001918,M000771,S0004155,C003,P08,A,A,2025-03-10,28.30004,2.0,1
2025-03-10,P1_proposed_dss,O0001917,M000780,S0004157,C012,P08,B,B,2025-03-10,8.46001,5.0,1
2025-03-10,P1_proposed_dss,O0001917,M000780,S0004158,C012,P08,B,B,2025-03-10,9.66002,9.0,1
2025-03-10,P1_proposed_dss,O0001921,M000769,S0004158,C001,P08,B,B,2025-03-10,13.860019999999999,6.0,1
2025-03-10,P1_proposed_dss,O0001921,M000769,S0004159,C001,P08,B,B,2025-03-10,15.54003,3.0,1
2025-03-10,P1_proposed_dss,O0001921,M000769,S0004160,C001,P08,B,B,2025-03-10,29.700039999999998,7.0,1
2025-03-11,B0_manual,O0001926,M000781,S0004161,C001,P01,A,A,2025-03-11,,10.0,1
2025-03-11,B0_manual,O0001929,M000781,S0004177,C001,P03,B,B,2025-03-11,,12.0,1
2025-03-11,B0_manual,O0001929,M000781,S0004178,C001,P03,B,B,2025-03-11,,10.0,1
2025-03-11,B0_manual,O0001929,M000781,S0004179,C001,P03,B,B,2025-03-11,,2.0,1
2025-03-11,B0_manual,O0001929,M000781,S0004173,C001,P03,A,B,2025-03-11,,20.0,0
2025-03-11,B0_manual,O0001936,M000781,S0004189,C001,P05,B,B,2025-03-11,,4.0,1
2025-03-11,B0_manual,O0001936,M000781,S0004190,C001,P05,B,B,2025-03-11,,3.0,1
2025-03-11,B0_manual,O0001936,M000781,S0004191,C001,P05,B,B,2025-03-11,,3.0,1
2025-03-11,B0_manual,O0001936,M000781,S0004192,C001,P05,B,B,2025-03-11,,4.0,1
2025-03-11,B0_manual,O0001941,M000781,S0004193,C001,P06,A,A,2025-03-11,,7.0,1
2025-03-11,B0_manual,O0001944,M000781,S0004206,C001,P07,B,B,2025-03-11,,5.0,1
2025-03-11,B0_manual,O0001944,M000781,S0004207,C001,P07,B,B,2025-03-11,,4.0,1
2025-03-11,B0_manual,O0001944,M000781,S0004208,C001,P07,B,B,2025-03-11,,1.0,1
2025-03-11,B0_manual,O0001944,M000781,S0004209,C001,P07,B,B,2025-03-11,,4.0,1
2025-03-11,B0_manual,O0001944,M000781,S0004210,C001,P07,B,B,2025-03-11,,2.0,1
2025-03-11,B0_manual,O0001944,M000781,S0004199,C001,P07,A,B,2025-03-11,,16.0,0
2025-03-11,B0_manual,O0001925,M000782,S0004164,C002,P01,B,B,2025-03-11,,20.0,1
2025-03-11,B0_manual,O0001932,M000782,S0004173,C002,P03,A,A,2025-03-11,,21.0,1
2025-03-11,B0_manual,O0001951,M000783,S0004211,C003,P08,A,A,2025-03-11,,7.0,1
2025-03-11,B0_manual,O0001923,M000784,S0004164,C004,P01,B,B,2025-03-11,,19.0,1
2025-03-11,B0_manual,O0001923,M000784,S0004165,C004,P01,B,B,2025-03-11,,1.0,1
2025-03-11,B0_manual,O0001928,M000784,S0004167,C004,P02,A,A,2025-03-11,,33.0,1
2025-03-11,B0_manual,O0001928,M000784,S0004168,C004,P02,A,A,2025-03-11,,16.0,1
2025-03-11,B0_manual,O0001928,M000784,S0004169,C004,P02,A,A,2025-03-11,,1.0,1
2025-03-11,B0_manual,O0001935,M000784,S0004180,C004,P04,A,A,2025-03-11,,20.0,1
2025-03-11,B0_manual,O0001935,M000784,S0004181,C004,P04,A,A,2025-03-11,,4.0,1
2025-03-11,B0_manual,O0001943,M000784,S0004196,C004,P06,B,B,2025-03-11,,14.0,1
2025-03-11,B0_manual,O0001931,M000785,S0004173,C006,P03,A,A,2025-03-11,,1.0,1
2025-03-11,B0_manual,O0001931,M000785,S0004174,C006,P03,A,A,2025-03-11,,16.0,1
2025-03-11,B0_manual,O0001931,M000785,S0004175,C006,P03,A,A,2025-03-11,,19.0,1
2025-03-11,B0_manual,O0001931,M000785,S0004176,C006,P03,A,A,2025-03-11,,10.0,1
2025-03-11,B0_manual,O0001933,M000785,S0004181,C006,P04,A,A,2025-03-11,,5.0,1
2025-03-11,B0_manual,O0001933,M000785,S0004182,C006,P04,A,A,2025-03-11,,5.0,1
2025-03-11,B0_manual,O0001940,M000785,S0004197,C006,P06,B,B,2025-03-11,,8.0,1
2025-03-11,B0_manual,O0001940,M000785,S0004198,C006,P06,B,B,2025-03-11,,3.0,1
2025-03-11,B0_manual,O0001945,M000785,S0004199,C006,P07,A,A,2025-03-11,,13.0,1
2025-03-11,B0_manual,O0001945,M000785,S0004200,C006,P07,A,A,2025-03-11,,12.0,1
2025-03-11,B0_manual,O0001945,M000785,S0004201,C006,P07,A,A,2025-03-11,,11.0,1
2025-03-11,B0_manual,O0001937,M000786,S0004185,C007,P05,A,A,2025-03-11,,3.0,1
2025-03-11,B0_manual,O0001922,M000787,S0004161,C008,P01,A,A,2025-03-11,,18.0,1
2025-03-11,B0_manual,O0001947,M000787,S0004201,C008,P07,A,A,2025-03-11,,1.0,1
2025-03-11,B0_manual,O0001947,M000787,S0004202,C008,P07,A,A,2025-03-11,,16.0,1
2025-03-11,B0_manual,O0001947,M000787,S0004203,C008,P07,A,A,2025-03-11,,3.0,1
2025-03-11,B0_manual,O0001947,M000787,S0004204,C008,P07,A,A,2025-03-11,,6.0,1
2025-03-11,B0_manual,O0001924,M000788,S0004165,C009,P01,B,B,2025-03-11,,7.0,1
2025-03-11,B0_manual,O0001924,M000788,S0004166,C009,P01,B,B,2025-03-11,,4.0,1
2025-03-11,B0_manual,O0001949,M000788,S0004216,C009,P08,B,B,2025-03-11,,7.0,1
2025-03-11,B0_manual,O0001949,M000788,S0004217,C009,P08,B,B,2025-03-11,,8.0,1
2025-03-11,B0_manual,O0001949,M000788,S0004218,C009,P08,B,B,2025-03-11,,1.0,1
2025-03-11,B0_manual,O0001948,M000789,S0004204,C010,P07,A,A,2025-03-11,,5.0,1
2025-03-11,B0_manual,O0001948,M000789,S0004205,C010,P07,A,A,2025-03-11,,6.0,1
2025-03-11,B0_manual,O0001950,M000790,S0004211,C011,P08,A,A,2025-03-11,,9.0,1
2025-03-11,B0_manual,O0001950,M000790,S0004212,C011,P08,A,A,2025-03-11,,5.0,1
2025-03-11,B0_manual,O0001938,M000791,S0004186,C012,P05,A,A,2025-03-11,,18.0,1
2025-03-11,B0_manual,O0001939,M000791,S0004193,C012,P06,A,A,2025-03-11,,6.0,1
2025-03-11,B1_optimization_only,O0001922,M000787,S0004161,C008,P01,A,A,2025-03-11,8.266666666666667,18.0,1
2025-03-11,B1_optimization_only,O0001924,M000788,S0004161,C009,P01,A,B,2025-03-11,8.566666666666666,6.0,0
2025-03-11,B1_optimization_only,O0001924,M000788,S0004162,C009,P01,A,B,2025-03-11,10.566676666666666,9.0,0
2025-03-11,B1_optimization_only,O0001926,M000781,S0004162,C001,P01,A,A,2025-03-11,13.866676666666665,5.0,1
2025-03-11,B1_optimization_only,O0001926,M000781,S0004163,C001,P01,A,A,2025-03-11,29.20002,5.0,1
2025-03-11,B1_optimization_only,O0001923,M000784,S0004164,C004,P01,B,B,2025-03-11,10.066666666666666,20.0,1
2025-03-11,B1_optimization_only,O0001924,M000788,S0004164,C009,P01,B,B,2025-03-11,9.666666666666666,11.0,1
2025-03-11,B1_optimization_only,O0001925,M000782,S0004164,C002,P01,B,B,2025-03-11,11.466666666666667,8.0,1
2025-03-11,B1_optimization_only,O0001925,M000782,S0004165,C002,P01,B,B,2025-03-11,13.466676666666666,8.0,1
